iter	Passed	Remaining
7645	886753	4912051
7646	886859	4911879
7647	886970	4911735
7648	887077	4911571
7649	887208	4911537
7650	887336	4911488
7651	887447	4911347
7652	887568	4911259
7653	887673	4911082
7654	887778	4910902
7655	887895	4910793
7656	888016	4910708
7657	888139	4910630
7658	888239	4910427
7659	888340	4910224
7660	888460	4910135
7661	888570	4909985
7662	888683	4909853
7663	888805	4909768
7664	888913	4909611
7665	889015	4909417
7666	889136	4909326
7667	889255	4909230
7668	889377	4909147
7669	889480	4908959
7670	889594	4908833
7671	889695	4908631
7672	889808	4908502
7673	889922	4908374
7674	890032	4908226
7675	890163	4908192
7676	890273	4908041
7677	890390	4907929
7678	890503	4907801
7679	890607	4907619
7680	890722	4907494
7681	890833	4907353
7682	890933	4907151
7683	891051	4907044
7684	891157	4906871
7685	891265	4906714
7686	891388	4906635
7687	891506	4906533
7688	891606	4906329
7689	891728	4906246
7690	891841	4906113
7691	891953	4905978
7692	892069	4905862
7693	892178	4905705
7694	892294	4905593
7695	892398	4905410
7696	892510	4905270
7697	892625	4905147
7698	892752	4905095
7699	892856	4904913
7700	892967	4904772
7701	893063	4904544
7702	893160	4904324
7703	893275	4904205
7704	893382	4904035
7705	893511	4903994
7706	893609	4903778
7707	893719	4903629
7708	893820	4903434
7709	893929	4903276
7710	894038	4903125
7711	894156	4903018
7712	894269	4902888
7713	894382	4902756
7714	894515	4902734
7715	894636	4902645
7716	894737	4902446
7717	894858	4902357
7718	894970	4902219
7719	895067	4902002
7720	895193	4901941
7721	895303	4901791
7722	895410	4901627
7723	895520	4901478
7724	895642	4901398
7725	895762	4901301
7726	895874	4901167
7727	895998	4901090
7728	896108	4900944
7729	896227	4900847
7730	896355	4900796
7731	896472	4900687
7732	896591	4900583
7733	896704	4900455
7734	896818	4900327
7735	896937	4900225
7736	897059	4900146
7737	897157	4899933
7738	897275	4899828
7739	897384	4899670
7740	897497	4899540
7741	897605	4899382
7742	897730	4899314
7743	897844	4899186
7744	897964	4899092
7745	898064	4898890
7746	898160	4898668
7747	898255	4898436
7748	898357	4898246
7749	898472	4898124
7750	898574	4897934
7751	898677	4897745
7752	898789	4897606
7753	898870	4897304
7754	898990	4897210
7755	899110	4897113
7756	899223	4896983
7757	899324	4896786
7758	899440	4896670
7759	899540	4896468
7760	899668	4896417
7761	899785	4896305
7762	899908	4896230
7763	900020	4896092
7764	900126	4895921
7765	900231	4895749
7766	900342	4895603
7767	900448	4895436
7768	900550	4895244
7769	900677	4895188
7770	900784	4895023
7771	900896	4894886
7772	901013	4894777
7773	901120	4894611
7774	901229	4894459
7775	901333	4894278
7776	901464	4894244
7777	901567	4894059
7778	901680	4893925
7779	901801	4893836
7780	901914	4893707
7781	902027	4893573
7782	902142	4893453
7783	902254	4893316
7784	902373	4893218
7785	902479	4893045
7786	902589	4892901
7787	902700	4892758
7788	902810	4892611
7789	902924	4892483
7790	903044	4892389
7791	903162	4892285
7792	903269	4892122
7793	903381	4891985
7794	903485	4891802
7795	903579	4891566
7796	903688	4891417
7797	903822	4891395
7798	903934	4891261
7799	904046	4891125
7800	904170	4891049
7801	904294	4890977
7802	904389	4890749
7803	904506	4890641
7804	904618	4890500
7805	904736	4890398
7806	904856	4890304
7807	904982	4890242
7808	905092	4890095
7809	905217	4890031
7810	905331	4889902
7811	905439	4889746
7812	905559	4889650
7813	905676	4889538
7814	905772	4889316
7815	905896	4889245
7816	906004	4889087
7817	906126	4889004
7818	906246	4888908
7819	906357	4888769
7820	906474	4888659
7821	906574	4888453
7822	906695	4888364
7823	906800	4888192
7824	906921	4888101
7825	907053	4888076
7826	907170	4887964
7827	907287	4887855
7828	907388	4887657
7829	907491	4887471
7830	907613	4887390
7831	907735	4887305
7832	907853	4887200
7833	907979	4887143
7834	908100	4887053
7835	908218	4886948
7836	908335	4886839
7837	908457	4886756
7838	908577	4886659
7839	908695	4886554
7840	908816	4886467
7841	908943	4886412
7842	909059	4886295
7843	909172	4886167
7844	909285	4886033
7845	909417	4886003
7846	909535	4885901
7847	909656	4885811
7848	909788	4885782
7849	909910	4885698
7850	910050	4885710
7851	910168	4885604
7852	910303	4885592
7853	910457	4885680
7854	910591	4885663
7855	910717	4885601
7856	910870	4885683
7857	910974	4885503
7858	911114	4885517
7859	911268	4885606
7860	911424	4885704
7861	911576	4885778
7862	911724	4885834
7863	911874	4885904
7864	912005	4885868
7865	912155	4885936
7866	912295	4885945
7867	912428	4885924
7868	912577	4885982
7869	912727	4886051
7870	912870	4886079
7871	913011	4886094
7872	913129	4885991
7873	913265	4885981
7874	913391	4885918
7875	913533	4885944
7876	913664	4885909
7877	913783	4885805
7878	913906	4885729
7879	914068	4885858
7880	914222	4885945
7881	914379	4886049
7882	914520	4886065
7883	914667	4886113
7884	914784	4886003
7885	914922	4886004
7886	915065	4886037
7887	915211	4886079
7888	915358	4886126
7889	915490	4886097
7890	915643	4886178
7891	915770	4886122
7892	915921	4886189
7893	916078	4886294
7894	916223	4886331
7895	916367	4886363
7896	916530	4886501
7897	916684	4886585
7898	916834	4886649
7899	916989	4886738
7900	917145	4886838
7901	917303	4886944
7902	917439	4886933
7903	917567	4886881
7904	917683	4886767
7905	917820	4886763
7906	917964	4886792
7907	918092	4886740
7908	918209	4886630
7909	918361	4886704
7910	918547	4886963
7911	918708	4887082
7912	918868	4887201
7913	919013	4887238
7914	919162	4887295
7915	919308	4887340
7916	919448	4887349
7917	919586	4887349
7918	919715	4887300
7919	919843	4887248
7920	919968	4887179
7921	920102	4887156
7922	920222	4887062
7923	920354	4887029
7924	920499	4887069
7925	920637	4887069
7926	920765	4887015
7927	920899	4886992
7928	921033	4886970
7929	921177	4887002
7930	921309	4886971
7931	921450	4886988
7932	921577	4886928
7933	921720	4886952
7934	921854	4886933
7935	921992	4886930
7936	922122	4886887
7937	922255	4886860
7938	922419	4886997
7939	922547	4886943
7940	922684	4886940
7941	922821	4886933
7942	922936	4886813
7943	923077	4886828
7944	923211	4886804
7945	923356	4886838
7946	923496	4886851
7947	923633	4886845
7948	923769	4886830
7949	923915	4886872
7950	924046	4886834
7951	924174	4886781
7952	924322	4886836
7953	924456	4886810
7954	924592	4886798
7955	924738	4886838
7956	924871	4886813
7957	924981	4886662
7958	925139	4886767
7959	925302	4886900
7960	925437	4886881
7961	925587	4886941
7962	925725	4886941
7963	925867	4886961
7964	925991	4886886
7965	926133	4886908
7966	926272	4886908
7967	926412	4886917
7968	926562	4886982
7969	926711	4887037
7970	926842	4887000
7971	926985	4887025
7972	927109	4886948
7973	927220	4886803
7974	927360	4886813
7975	927486	4886747
7976	927614	4886691
7977	927752	4886689
7978	927932	4886908
7979	928135	4887247
7980	928317	4887478
7981	928464	4887525
7982	928599	4887508
7983	928719	4887410
7984	928865	4887447
7985	929019	4887530
7986	929167	4887579
7987	929304	4887574
7988	929436	4887539
7989	929567	4887503
7990	929692	4887431
7991	929820	4887376
7992	929963	4887400
7993	930101	4887395
7994	930235	4887372
7995	930374	4887372
7996	930497	4887294
7997	930624	4887233
7998	930747	4887150
7999	930890	4887177
8000	931036	4887212
8001	931164	4887157
8002	931306	4887175
8003	931438	4887144
8004	931568	4887099
8005	931703	4887079
8006	931836	4887051
8007	931987	4887114
8008	932128	4887130
8009	932261	4887099
8010	932399	4887096
8011	932541	4887113
8012	932679	4887111
8013	932796	4886994
8014	932918	4886912
8015	933058	4886918
8016	933172	4886787
8017	933304	4886753
8018	933428	4886677
8019	933562	4886654
8020	933711	4886704
8021	933848	4886698
8022	933987	4886701
8023	934117	4886652
8024	934250	4886626
8025	934377	4886563
8026	934519	4886583
8027	934675	4886674
8028	934783	4886511
8029	934897	4886381
8030	935035	4886376
8031	935157	4886289
8032	935276	4886190
8033	935406	4886142
8034	935544	4886139
8035	935692	4886186
8036	935830	4886181
8037	935981	4886247
8038	936111	4886200
8039	936233	4886113
8040	936439	4886463
8041	936582	4886486
8042	936717	4886467
8043	936859	4886482
8044	936988	4886432
8045	937116	4886376
8046	937248	4886341
8047	937384	4886324
8048	937523	4886326
8049	937654	4886286
8050	937777	4886206
8051	937920	4886225
8052	938064	4886251
8053	938199	4886234
8054	938334	4886211
8055	938467	4886182
8056	938605	4886178
8057	938722	4886064
8058	938845	4885982
8059	938985	4885986
8060	939113	4885931
8061	939240	4885869
8062	939360	4885771
8063	939499	4885770
8064	939603	4885588
8065	939741	4885581
8066	939864	4885499
8067	939980	4885380
8068	940096	4885262
8069	940220	4885187
8070	940367	4885226
8071	940491	4885150
8072	940620	4885099
8073	940763	4885120
8074	940899	4885101
8075	941039	4885111
8076	941163	4885028
8077	941313	4885086
8078	941434	4884994
8079	941567	4884961
8080	941722	4885048
8081	941859	4885035
8082	941995	4885023
8083	942130	4884999
8084	942285	4885084
8085	942432	4885123
8086	942559	4885061
8087	942684	4884987
8088	942838	4885065
8089	942967	4885015
8090	943106	4885012
8091	943243	4885004
8092	943369	4884938
8093	943524	4885015
8094	943653	4884968
8095	943772	4884861
8096	943923	4884925
8097	944068	4884953
8098	944213	4884982
8099	944344	4884940
8100	944468	4884861
8101	944614	4884901
8102	944736	4884813
8103	944878	4884823
8104	944999	4884730
8105	945122	4884650
8106	945274	4884716
8107	945424	4884769
8108	945567	4884789
8109	945720	4884864
8110	945870	4884915
8111	945999	4884862
8112	946124	4884789
8113	946259	4884768
8114	946400	4884779
8115	946537	4884765
8116	946659	4884677
8117	946776	4884564
8118	946892	4884446
8119	947018	4884375
8120	947151	4884342
8121	947278	4884278
8122	947394	4884162
8123	947530	4884142
8124	947656	4884078
8125	947806	4884132
8126	947934	4884075
8127	948047	4883936
8128	948167	4883835
8129	948290	4883753
8130	948403	4883620
8131	948530	4883553
8132	948667	4883542
8133	948810	4883560
8134	948943	4883528
8135	949044	4883335
8136	949175	4883291
8137	949320	4883317
8138	949446	4883253
8139	949571	4883177
8140	949699	4883118
8141	949817	4883010
8142	949939	4882922
8143	950057	4882807
8144	950180	4882726
8145	950295	4882602
8146	950412	4882483
8147	950524	4882343
8148	950651	4882280
8149	950773	4882192
8150	950899	4882121
8151	951015	4882002
8152	951124	4881847
8153	951232	4881685
8154	951344	4881547
8155	951462	4881435
8156	951545	4881149
8157	951663	4881036
8158	951783	4880939
8159	951905	4880847
8160	952014	4880692
8161	952143	4880639
8162	952274	4880598
8163	952387	4880460
8164	952511	4880382
8165	952628	4880266
8166	952745	4880151
8167	952877	4880113
8168	952993	4879992
8169	953119	4879923
8170	953225	4879751
8171	953347	4879663
8172	953453	4879494
8173	953569	4879373
8174	953684	4879245
8175	953790	4879078
8176	953908	4878967
8177	954021	4878830
8178	954133	4878693
8179	954260	4878625
8180	954371	4878482
8181	954484	4878347
8182	954596	4878206
8183	954711	4878078
8184	954824	4877947
8185	954943	4877841
8186	955046	4877654
8187	955164	4877545
8188	955282	4877436
8189	955369	4877168
8190	955477	4877007
8191	955599	4876915
8192	955718	4876811
8193	955836	4876702
8194	955961	4876629
8195	956083	4876541
8196	956192	4876382
8197	956293	4876187
8198	956404	4876040
8199	956530	4875971
8200	956648	4875862
8201	956748	4875662
8202	956856	4875501
8203	956977	4875405
8204	957101	4875328
8205	957227	4875260
8206	957336	4875102
8207	957460	4875022
8208	957570	4874872
8209	957695	4874796
8210	957819	4874717
8211	957945	4874649
8212	958060	4874527
8213	958171	4874377
8214	958272	4874182
8215	958397	4874108
8216	958501	4873929
8217	958614	4873793
8218	958729	4873670
8219	958844	4873545
8220	958963	4873440
8221	959084	4873345
8222	959187	4873157
8223	959307	4873060
8224	959415	4872896
8225	959534	4872794
8226	959646	4872653
8227	959750	4872473
8228	959861	4872326
8229	959960	4872119
8230	960078	4872010
8231	960192	4871878
8232	960302	4871728
8233	960417	4871604
8234	960526	4871449
8235	960628	4871258
8236	960744	4871137
8237	960839	4870912
8238	960961	4870824
8239	961076	4870699
8240	961194	4870587
8241	961306	4870450
8242	961429	4870363
8243	961544	4870240
8244	961662	4870131
8245	961788	4870057
8246	961907	4869956
8247	962031	4869873
8248	962132	4869679
8249	962237	4869506
8250	962359	4869415
8251	962478	4869312
8252	962605	4869245
8253	962733	4869188
8254	962856	4869104
8255	962968	4868964
8256	963088	4868861
8257	963204	4868743
8258	963324	4868641
8259	963432	4868483
8260	963548	4868361
8261	963668	4868261
8262	963798	4868212
8263	963911	4868079
8264	964045	4868048
8265	964168	4867966
8266	964295	4867899
8267	964424	4867849
8268	964541	4867734
8269	964684	4867751
8270	964800	4867630
8271	964923	4867544
8272	965061	4867534
8273	965191	4867485
8274	965315	4867405
8275	965452	4867394
8276	965570	4867281
8277	965700	4867232
8278	965848	4867272
8279	965991	4867288
8280	966125	4867263
8281	966261	4867242
8282	966405	4867262
8283	966531	4867192
8284	966647	4867074
8285	966782	4867047
8286	966931	4867096
8287	967087	4867175
8288	967216	4867121
8289	967353	4867107
8290	967481	4867048
8291	967614	4867012
8292	967752	4867003
8293	967871	4866896
8294	968006	4866872
8295	968125	4866768
8296	968234	4866612
8297	968349	4866487
8298	968474	4866412
8299	968592	4866303
8300	968703	4866154
8301	968827	4866076
8302	968947	4865977
8303	969065	4865867
8304	969181	4865746
8305	969311	4865696
8306	969437	4865626
8307	969552	4865500
8308	969667	4865373
8309	969781	4865246
8310	969892	4865101
8311	970002	4864952
8312	970111	4864793
8313	970232	4864699
8314	970333	4864502
8315	970461	4864445
8316	970575	4864313
8317	970686	4864170
8318	970816	4864119
8319	970943	4864051
8320	971049	4863882
8321	971171	4863791
8322	971287	4863670
8323	971402	4863548
8324	971529	4863484
8325	971639	4863329
8326	971775	4863312
8327	971882	4863147
8328	971995	4863011
8329	972119	4862929
8330	972237	4862822
8331	972348	4862676
8332	972468	4862575
8333	972594	4862505
8334	972719	4862428
8335	972846	4862362
8336	972979	4862330
8337	973096	4862216
8338	973216	4862115
8339	973313	4861900
8340	973435	4861810
8341	973552	4861694
8342	973672	4861595
8343	973793	4861499
8344	973897	4861318
8345	974007	4861165
8346	974133	4861099
8347	974252	4860994
8348	974366	4860861
8349	974492	4860790
8350	974613	4860695
8351	974734	4860602
8352	974858	4860520
8353	974983	4860445
8354	975108	4860371
8355	975239	4860326
8356	975353	4860193
8357	975466	4860061
8358	975583	4859942
8359	975700	4859830
8360	975829	4859771
8361	975953	4859690
8362	976061	4859532
8363	976177	4859411
8364	976276	4859206
8365	976397	4859114
8366	976511	4858981
8367	976644	4858945
8368	976755	4858799
8369	976861	4858632
8370	976982	4858534
8371	977093	4858389
8372	977207	4858260
8373	977330	4858177
8374	977421	4857928
8375	977521	4857731
8376	977625	4857549
8377	977731	4857380
8378	977864	4857345
8379	977993	4857289
8380	978117	4857209
8381	978259	4857216
8382	978387	4857159
8383	978599	4857515
8384	978763	4857631
8385	978896	4857594
8386	979052	4857672
8387	979165	4857539
8388	979275	4857390
8389	979397	4857298
8390	979516	4857190
8391	979621	4857016
8392	979728	4856853
8393	979845	4856736
8394	979969	4856655
8395	980087	4856546
8396	980196	4856392
8397	980314	4856278
8398	980436	4856189
8399	980553	4856076
8400	980684	4856026
8401	980809	4855952
8402	980936	4855886
8403	981055	4855780
8404	981174	4855673
8405	981280	4855503
8406	981386	4855335
8407	981487	4855141
8408	981620	4855103
8409	981734	4854976
8410	981842	4854813
8411	981969	4854749
8412	982074	4854574
8413	982193	4854468
8414	982300	4854302
8415	982416	4854182
8416	982520	4854006
8417	982618	4853793
8418	982738	4853694
8419	982858	4853591
8420	982965	4853426
8421	983070	4853256
8422	983186	4853133
8423	983304	4853025
8424	983434	4852974
8425	983551	4852856
8426	983649	4852646
8427	983770	4852551
8428	983892	4852462
8429	984012	4852362
8430	984130	4852250
8431	984251	4852152
8432	984359	4851994
8433	984473	4851866
8434	984600	4851796
8435	984727	4851734
8436	984845	4851623
8437	984979	4851591
8438	985087	4851429
8439	985210	4851344
8440	985326	4851222
8441	985439	4851088
8442	985568	4851030
8443	985676	4850873
8444	985775	4850671
8445	985901	4850596
8446	986028	4850529
8447	986158	4850478
8448	986278	4850379
8449	986403	4850301
8450	986534	4850255
8451	986652	4850147
8452	986776	4850064
8453	986908	4850023
8454	987020	4849883
8455	987137	4849769
8456	987252	4849644
8457	987377	4849565
8458	987490	4849433
8459	987612	4849342
8460	987729	4849224
8461	987844	4849100
8462	987946	4848913
8463	988065	4848806
8464	988187	4848712
8465	988299	4848575
8466	988428	4848516
8467	988546	4848405
8468	988657	4848260
8469	988764	4848097
8470	988878	4847970
8471	988999	4847871
8472	989122	4847787
8473	989236	4847654
8474	989357	4847560
8475	989485	4847497
8476	989602	4847380
8477	989718	4847260
8478	989837	4847157
8479	989943	4846988
8480	990054	4846842
8481	990162	4846685
8482	990275	4846548
8483	990394	4846441
8484	990535	4846443
8485	990676	4846448
8486	990814	4846432
8487	990932	4846323
8488	991058	4846251
8489	991178	4846152
8490	991316	4846136
8491	991456	4846133
8492	991604	4846171
8493	991745	4846171
8494	991876	4846123
8495	992016	4846120
8496	992156	4846119
8497	992286	4846066
8498	992417	4846017
8499	992559	4846025
8500	992695	4846001
8501	992796	4845808
8502	992931	4845782
8503	993070	4845772
8504	993213	4845786
8505	993358	4845806
8506	993502	4845822
8507	993650	4845856
8508	993797	4845884
8509	993930	4845850
8510	994071	4845847
8511	994207	4845828
8512	994352	4845849
8513	994494	4845854
8514	994626	4845812
8515	994763	4845793
8516	994901	4845779
8517	995041	4845777
8518	995180	4845764
8519	995311	4845717
8520	995424	4845585
8521	995576	4845639
8522	995708	4845592
8523	995855	4845626
8524	995979	4845542
8525	996110	4845495
8526	996241	4845446
8527	996376	4845418
8528	996511	4845387
8529	996640	4845331
8530	996766	4845262
8531	996909	4845269
8532	997024	4845143
8533	997149	4845067
8534	997281	4845023
8535	997410	4844967
8536	997543	4844925
8537	997674	4844877
8538	997802	4844815
8539	997926	4844733
8540	998063	4844717
8541	998202	4844706
8542	998328	4844633
8543	998479	4844684
8544	998618	4844674
8545	998759	4844671
8546	998889	4844620
8547	999034	4844638
8548	999174	4844635
8549	999304	4844580
8550	999449	4844600
8551	999575	4844529
8552	999711	4844504
8553	999838	4844433
8554	999978	4844428
8555	1000118	4844427
8556	1000255	4844408
8557	1000388	4844365
8558	1000520	4844322
8559	1000668	4844359
8560	1000802	4844323
8561	1000911	4844170
8562	1001037	4844095
8563	1001153	4843975
8564	1001254	4843778
8565	1001368	4843649
8566	1001488	4843546
8567	1001606	4843438
8568	1001726	4843334
8569	1001845	4843229
8570	1001957	4843087
8571	1002058	4842894
8572	1002191	4842854
8573	1002311	4842752
8574	1002431	4842648
8575	1002561	4842596
8576	1002685	4842514
8577	1002803	4842400
8578	1002926	4842315
8579	1003046	4842212
8580	1003158	4842074
8581	1003278	4841968
8582	1003410	4841925
8583	1003512	4841739
8584	1003629	4841622
8585	1003754	4841542
8586	1003862	4841383
8587	1003977	4841256
8588	1004078	4841061
8589	1004186	4840903
8590	1004308	4840809
8591	1004428	4840707
8592	1004559	4840661
8593	1004687	4840596
8594	1004808	4840497
8595	1004932	4840414
8596	1005058	4840343
8597	1005180	4840251
8598	1005297	4840136
8599	1005411	4840004
8600	1005545	4839970
8601	1005665	4839865
8602	1005792	4839797
8603	1005907	4839674
8604	1006020	4839536
8605	1006143	4839447
8606	1006270	4839381
8607	1006385	4839256
8608	1006491	4839086
8609	1006610	4838979
8610	1006725	4838855
8611	1006851	4838777
8612	1006975	4838694
8613	1007091	4838575
8614	1007191	4838378
8615	1007309	4838267
8616	1007435	4838191
8617	1007532	4837979
8618	1007645	4837844
8619	1007744	4837641
8620	1007863	4837534
8621	1007988	4837458
8622	1008107	4837347
8623	1008210	4837168
8624	1008337	4837098
8625	1008459	4837004
8626	1008575	4836882
8627	1008695	4836783
8628	1008806	4836637
8629	1008920	4836502
8630	1009026	4836335
8631	1009140	4836205
8632	1009265	4836125
8633	1009377	4835985
8634	1009495	4835874
8635	1009614	4835768
8636	1009720	4835598
8637	1009835	4835474
8638	1009951	4835351
8639	1010068	4835236
8640	1010192	4835150
8641	1010311	4835045
8642	1010426	4834920
8643	1010531	4834743
8644	1010663	4834702
8645	1010772	4834547
8646	1010870	4834341
8647	1010986	4834217
8648	1011100	4834084
8649	1011225	4834008
8650	1011339	4833878
8651	1011441	4833691
8652	1011559	4833578
8653	1011676	4833462
8654	1011786	4833311
8655	1011917	4833260
8656	1012031	4833133
8657	1012156	4833052
8658	1012278	4832962
8659	1012384	4832793
8660	1012501	4832675
8661	1012627	4832603
8662	1012742	4832476
8663	1012855	4832339
8664	1012970	4832214
8665	1013089	4832106
8666	1013207	4831993
8667	1013312	4831819
8668	1013428	4831700
8669	1013539	4831557
8670	1013654	4831428
8671	1013763	4831275
8672	1013883	4831171
8673	1013991	4831012
8674	1014105	4830882
8675	1014205	4830685
8676	1014326	4830589
8677	1014447	4830490
8678	1014559	4830350
8679	1014689	4830298
8680	1014811	4830204
8681	1014925	4830072
8682	1015048	4829986
8683	1015170	4829890
8684	1015297	4829821
8685	1015397	4829623
8686	1015492	4829403
8687	1015611	4829298
8688	1015706	4829077
8689	1015810	4828900
8690	1015929	4828791
8691	1016041	4828650
8692	1016160	4828545
8693	1016270	4828396
8694	1016380	4828245
8695	1016499	4828139
8696	1016618	4828033
8697	1016744	4827959
8698	1016842	4827752
8699	1016969	4827684
8700	1017085	4827563
8701	1017198	4827426
8702	1017315	4827311
8703	1017429	4827181
8704	1017557	4827114
8705	1017676	4827005
8706	1017797	4826908
8707	1017904	4826746
8708	1018016	4826604
8709	1018131	4826481
8710	1018245	4826349
8711	1018368	4826261
8712	1018488	4826158
8713	1018607	4826052
8714	1018726	4825948
8715	1018836	4825796
8716	1018963	4825729
8717	1019065	4825538
8718	1019195	4825486
8719	1019291	4825269
8720	1019395	4825092
8721	1019513	4824981
8722	1019610	4824768
8723	1019724	4824636
8724	1019840	4824518
8725	1019948	4824357
8726	1020073	4824280
8727	1020188	4824156
8728	1020290	4823968
8729	1020407	4823849
8730	1020508	4823657
8731	1020631	4823571
8732	1020752	4823473
8733	1020875	4823387
8734	1020989	4823255
8735	1021101	4823115
8736	1021231	4823061
8737	1021343	4822922
8738	1021450	4822756
8739	1021572	4822662
8740	1021679	4822501
8741	1021788	4822344
8742	1021900	4822204
8743	1022018	4822095
8744	1022129	4821949
8745	1022264	4821918
8746	1022379	4821791
8747	1022496	4821677
8748	1022617	4821580
8749	1022731	4821449
8750	1022848	4821333
8751	1022972	4821248
8752	1023082	4821100
8753	1023196	4820969
8754	1023309	4820831
8755	1023418	4820678
8756	1023535	4820562
8757	1023649	4820432
8758	1023775	4820358
8759	1023894	4820252
8760	1024009	4820126
8761	1024103	4819901
8762	1024223	4819799
8763	1024330	4819634
8764	1024455	4819557
8765	1024587	4819512
8766	1024713	4819439
8767	1024854	4819433
8768	1024975	4819339
8769	1025088	4819201
8770	1025194	4819031
8771	1025312	4818923
8772	1025429	4818804
8773	1025548	4818696
8774	1025663	4818571
8775	1025783	4818470
8776	1025917	4818434
8777	1026037	4818332
8778	1026163	4818256
8779	1026272	4818103
8780	1026372	4817909
8781	1026494	4817814
8782	1026611	4817698
8783	1026727	4817577
8784	1026825	4817374
8785	1026935	4817224
8786	1027030	4817001
8787	1027141	4816858
8788	1027264	4816772
8789	1027391	4816701
8790	1027492	4816508
8791	1027607	4816383
8792	1027712	4816211
8793	1027831	4816102
8794	1027950	4815996
8795	1028064	4815869
8796	1028174	4815717
8797	1028282	4815561
8798	1028382	4815366
8799	1028492	4815215
8800	1028590	4815008
8801	1028692	4814821
8802	1028813	4814725
8803	1028929	4814604
8804	1029019	4814361
8805	1029133	4814231
8806	1029255	4814140
8807	1029374	4814034
8808	1029477	4813850
8809	1029589	4813708
8810	1029712	4813623
8811	1029841	4813561
8812	1029947	4813393
8813	1030071	4813311
8814	1030190	4813203
8815	1030321	4813152
8816	1030435	4813022
8817	1030556	4812926
8818	1030661	4812751
8819	1030780	4812647
8820	1030896	4812523
8821	1031002	4812359
8822	1031117	4812231
8823	1031222	4812058
8824	1031356	4812021
8825	1031474	4811911
8826	1031573	4811713
8827	1031686	4811578
8828	1031783	4811367
8829	1031908	4811288
8830	1032033	4811207
8831	1032158	4811128
8832	1032288	4811075
8833	1032401	4810938
8834	1032515	4810810
8835	1032627	4810668
8836	1032742	4810543
8837	1032872	4810486
8838	1032990	4810375
8839	1033096	4810209
8840	1033228	4810161
8841	1033329	4809970
8842	1033434	4809801
8843	1033549	4809674
8844	1033661	4809536
8845	1033793	4809487
8846	1033915	4809396
8847	1034027	4809256
8848	1034159	4809211
8849	1034284	4809132
8850	1034419	4809098
8851	1034543	4809016
8852	1034672	4808954
8853	1034799	4808884
8854	1034909	4808734
8855	1035042	4808693
8856	1035173	4808641
8857	1035299	4808566
8858	1035422	4808479
8859	1035540	4808366
8860	1035658	4808257
8861	1035790	4808210
8862	1035909	4808102
8863	1036046	4808077
8864	1036181	4808048
8865	1036328	4808067
8866	1036444	4807949
8867	1036548	4807771
8868	1036662	4807641
8869	1036788	4807564
8870	1036919	4807513
8871	1037027	4807358
8872	1037150	4807268
8873	1037276	4807193
8874	1037399	4807103
8875	1037518	4806996
8876	1037638	4806895
8877	1037756	4806782
8878	1037875	4806676
8879	1037999	4806591
8880	1038113	4806463
8881	1038247	4806422
8882	1038417	4806554
8883	1038551	4806514
8884	1038668	4806398
8885	1038786	4806288
8886	1038913	4806217
8887	1039036	4806128
8888	1039159	4806040
8889	1039315	4806105
8890	1039433	4805989
8891	1039544	4805845
8892	1039671	4805779
8893	1039794	4805687
8894	1039919	4805608
8895	1040051	4805560
8896	1040166	4805436
8897	1040297	4805384
8898	1040423	4805307
8899	1040541	4805197
8900	1040680	4805181
8901	1040801	4805084
8902	1040942	4805076
8903	1041062	4804976
8904	1041174	4804836
8905	1041282	4804679
8906	1041402	4804576
8907	1041541	4804559
8908	1041667	4804484
8909	1041788	4804387
8910	1041908	4804283
8911	1042032	4804200
8912	1042138	4804033
8913	1042266	4803964
8914	1042390	4803884
8915	1042516	4803807
8916	1042627	4803665
8917	1042755	4803595
8918	1042871	4803474
8919	1043003	4803428
8920	1043131	4803361
8921	1043254	4803275
8922	1043380	4803199
8923	1043507	4803126
8924	1043639	4803081
8925	1043761	4802988
8926	1043888	4802918
8927	1044011	4802824
8928	1044141	4802769
8929	1044265	4802685
8930	1044386	4802585
8931	1044497	4802444
8932	1044635	4802422
8933	1044757	4802328
8934	1044876	4802220
8935	1044997	4802123
8936	1045122	4802043
8937	1045247	4801966
8938	1045353	4801794
8939	1045493	4801784
8940	1045614	4801686
8941	1045739	4801605
8942	1045866	4801538
8943	1045977	4801390
8944	1046109	4801344
8945	1046227	4801233
8946	1046348	4801132
8947	1046487	4801116
8948	1046604	4801001
8949	1046727	4800910
8950	1046865	4800891
8951	1046985	4800788
8952	1047094	4800636
8953	1047207	4800500
8954	1047331	4800416
8955	1047460	4800355
8956	1047579	4800246
8957	1047712	4800201
8958	1047856	4800209
8959	1047971	4800084
8960	1048099	4800018
8961	1048215	4799894
8962	1048354	4799878
8963	1048474	4799775
8964	1048603	4799717
8965	1048720	4799600
8966	1048854	4799560
8967	1048985	4799508
8968	1049126	4799501
8969	1049252	4799423
8970	1049387	4799390
8971	1049524	4799364
8972	1049681	4799430
8973	1049809	4799360
8974	1049926	4799245
8975	1050031	4799075
8976	1050140	4798919
8977	1050268	4798852
8978	1050377	4798699
8979	1050495	4798587
8980	1050598	4798406
8981	1050736	4798385
8982	1050858	4798294
8983	1050988	4798236
8984	1051096	4798077
8985	1051221	4797995
8986	1051345	4797910
8987	1051460	4797786
8988	1051581	4797687
8989	1051693	4797545
8990	1051817	4797461
8991	1051940	4797375
8992	1052066	4797295
8993	1052172	4797129
8994	1052300	4797062
8995	1052411	4796919
8996	1052530	4796810
8997	1052643	4796675
8998	1052778	4796642
