iter	RMSE
6516	1853.326799
6517	1853.315816
6518	1853.157817
6519	1852.803666
6520	1852.788588
6521	1852.672802
6522	1852.664256
6523	1852.648511
6524	1852.583629
6525	1852.477738
6526	1852.298788
6527	1852.128555
6528	1851.853907
6529	1851.845423
6530	1851.598336
6531	1851.382746
6532	1851.224175
6533	1851.041249
6534	1850.8128
6535	1850.706562
6536	1850.199258
6537	1850.050014
6538	1849.843089
6539	1849.728169
6540	1849.409076
6541	1849.167039
6542	1849.157773
6543	1848.964416
6544	1848.901808
6545	1848.887537
6546	1848.711836
6547	1848.609767
6548	1848.367563
6549	1848.121387
6550	1847.880491
6551	1847.602164
6552	1847.422404
6553	1847.410627
6554	1847.196085
6555	1847.071063
6556	1846.834746
6557	1846.805176
6558	1846.617856
6559	1846.467554
6560	1846.335
6561	1846.018702
6562	1845.706392
6563	1845.685557
6564	1845.599943
6565	1845.34974
6566	1845.095947
6567	1845.087649
6568	1844.876826
6569	1844.661352
6570	1844.521218
6571	1844.362689
6572	1844.222079
6573	1844.212944
6574	1843.960765
6575	1843.760587
6576	1843.674035
6577	1843.455268
6578	1843.147816
6579	1842.961101
6580	1842.944347
6581	1842.762475
6582	1842.625896
6583	1842.203365
6584	1842.031512
6585	1841.724687
6586	1841.625819
6587	1841.612387
6588	1841.421873
6589	1841.296596
6590	1841.094709
6591	1840.866549
6592	1840.737073
6593	1840.610912
6594	1840.366644
6595	1840.081489
6596	1839.845403
6597	1839.463886
6598	1839.22598
6599	1839.032978
6600	1839.02605
6601	1838.820699
6602	1838.516118
6603	1838.371013
6604	1838.241499
6605	1837.945609
6606	1837.935753
6607	1837.831872
6608	1837.556705
6609	1837.549772
6610	1837.407811
6611	1837.170805
6612	1836.895167
6613	1836.613021
6614	1836.545162
6615	1836.387274
6616	1836.238164
6617	1836.026664
6618	1835.830578
6619	1835.55115
6620	1835.414409
6621	1835.275126
6622	1835.006107
6623	1834.909504
6624	1834.756745
6625	1834.580864
6626	1834.371352
6627	1834.358382
6628	1834.229212
6629	1833.954477
6630	1833.791477
6631	1833.621552
6632	1833.51849
6633	1833.238679
6634	1833.019555
6635	1832.850735
6636	1832.585154
6637	1832.374016
6638	1832.192152
6639	1832.043661
6640	1832.017804
6641	1831.762803
6642	1831.561104
6643	1831.036788
6644	1830.874151
6645	1830.60615
6646	1830.412004
6647	1830.149735
6648	1830.023103
6649	1830.010083
6650	1829.823195
6651	1829.587414
6652	1829.285174
6653	1829.270798
6654	1828.995597
6655	1828.7727
6656	1828.631196
6657	1828.371982
6658	1828.09733
6659	1827.889808
6660	1827.619243
6661	1827.41874
6662	1827.272851
6663	1826.946152
6664	1826.644772
6665	1826.378051
6666	1826.368122
6667	1826.137876
6668	1825.834421
6669	1825.627451
6670	1825.616895
6671	1825.304824
6672	1825.104039
6673	1824.854598
6674	1824.655387
6675	1824.354131
6676	1824.310712
6677	1823.99249
6678	1823.983778
6679	1823.837072
6680	1823.650465
6681	1823.413271
6682	1823.307419
6683	1823.300101
6684	1823.292177
6685	1823.010341
6686	1822.741968
6687	1822.595484
6688	1822.445882
6689	1822.166979
6690	1822.053628
6691	1821.66348
6692	1821.395933
6693	1821.22735
6694	1820.990307
6695	1820.890888
6696	1820.556995
6697	1820.362988
6698	1820.05702
6699	1819.942316
6700	1819.688808
6701	1819.538376
6702	1819.273355
6703	1819.095207
6704	1818.977607
6705	1818.799602
6706	1818.618475
6707	1818.419356
6708	1818.154873
6709	1818.025456
6710	1818.016841
6711	1817.918703
6712	1817.739294
6713	1817.553919
6714	1817.244356
6715	1817.192888
6716	1816.970631
6717	1816.59095
6718	1816.581037
6719	1816.573547
6720	1816.130369
6721	1815.898458
6722	1815.699354
6723	1815.596303
6724	1815.424332
6725	1815.355885
6726	1815.215417
6727	1814.914542
6728	1814.742724
6729	1814.455872
6730	1814.396874
6731	1814.385249
6732	1814.37873
6733	1814.113787
6734	1813.870221
6735	1813.827453
6736	1813.6549
6737	1813.408549
6738	1813.115746
6739	1812.976493
6740	1812.79185
6741	1812.667105
6742	1812.534981
6743	1812.221714
6744	1812.024868
6745	1811.728845
6746	1811.530981
6747	1811.44642
6748	1811.100617
6749	1810.82265
6750	1810.629291
6751	1810.445818
6752	1810.377724
6753	1810.090386
6754	1809.918141
6755	1809.758428
6756	1809.623096
6757	1809.358476
6758	1809.267489
6759	1809.039828
6760	1808.778972
6761	1808.583174
6762	1808.437052
6763	1808.137789
6764	1807.923553
6765	1807.839559
6766	1807.643881
6767	1807.564453
6768	1807.248229
6769	1807.071705
6770	1806.722377
6771	1806.58188
6772	1806.450002
6773	1806.257548
6774	1806.046124
6775	1805.858005
6776	1805.627836
6777	1805.535055
6778	1805.281717
6779	1805.083323
6780	1804.920915
6781	1804.862611
6782	1804.825884
6783	1804.809373
6784	1804.609475
6785	1804.370786
6786	1804.272723
6787	1804.1526
6788	1803.936715
6789	1803.608409
6790	1803.47217
6791	1803.227995
6792	1803.079724
6793	1802.878755
6794	1802.609461
6795	1802.391291
6796	1802.209518
6797	1801.94269
6798	1801.673865
6799	1801.460751
6800	1801.323768
6801	1801.127317
6802	1800.843832
6803	1800.835051
6804	1800.610998
6805	1800.429822
6806	1800.277878
6807	1799.970821
6808	1799.776678
6809	1799.682596
6810	1799.431677
6811	1799.334232
6812	1799.017325
6813	1798.864448
6814	1798.702167
6815	1798.40964
6816	1798.180234
6817	1797.892813
6818	1797.880741
6819	1797.873233
6820	1797.626545
6821	1797.617196
6822	1797.395073
6823	1797.209233
6824	1796.983322
6825	1796.807892
6826	1796.592617
6827	1796.31309
6828	1796.083146
6829	1795.764877
6830	1795.554268
6831	1795.521798
6832	1795.259238
6833	1795.102822
6834	1794.876675
6835	1794.578917
6836	1794.128308
6837	1793.926311
6838	1793.664393
6839	1793.430794
6840	1793.235915
6841	1792.966422
6842	1792.77876
6843	1792.616596
6844	1792.611574
6845	1792.431461
6846	1792.303223
6847	1792.15308
6848	1791.952581
6849	1791.67338
6850	1791.66551
6851	1791.306233
6852	1791.262435
6853	1790.960917
6854	1790.750294
6855	1790.567964
6856	1790.368291
6857	1790.258968
6858	1790.062104
6859	1789.788183
6860	1789.574491
6861	1789.377061
6862	1789.116271
6863	1788.945546
6864	1788.672164
6865	1788.555528
6866	1788.334327
6867	1788.195236
6868	1788.020835
6869	1787.824171
6870	1787.535465
6871	1787.527234
6872	1787.220133
6873	1787.098857
6874	1786.852596
6875	1786.765024
6876	1786.63456
6877	1786.586945
6878	1786.248489
6879	1785.949121
6880	1785.63414
6881	1785.337047
6882	1785.136885
6883	1784.907537
6884	1784.581484
6885	1784.42748
6886	1784.136423
6887	1783.911402
6888	1783.850424
6889	1783.669917
6890	1783.502216
6891	1783.19547
6892	1782.983404
6893	1782.973099
6894	1782.78352
6895	1782.449773
6896	1782.41009
6897	1782.291622
6898	1782.135008
6899	1781.991166
6900	1781.80868
6901	1781.566015
6902	1781.339037
6903	1781.144459
6904	1780.832619
6905	1780.820778
6906	1780.727339
6907	1780.719964
6908	1780.319375
6909	1780.109645
6910	1779.863895
6911	1779.61321
6912	1779.25548
6913	1778.935826
6914	1778.92479
6915	1778.787335
6916	1778.377123
6917	1778.306671
6918	1778.158332
6919	1778.115187
6920	1777.76283
6921	1777.508734
6922	1777.33049
6923	1777.126454
6924	1776.98461
6925	1776.956716
6926	1776.721738
6927	1776.483665
6928	1776.225145
6929	1776.068574
6930	1776.044602
6931	1775.969936
6932	1775.903657
6933	1775.693361
6934	1775.428515
6935	1775.067505
6936	1775.057362
6937	1774.921344
6938	1774.787865
6939	1774.779645
6940	1774.725521
6941	1774.713811
6942	1774.514383
6943	1774.257233
6944	1774.143023
6945	1773.898725
6946	1773.740906
6947	1773.456504
6948	1773.199122
6949	1773.034338
6950	1773.01763
6951	1772.781166
6952	1772.494475
6953	1772.224268
6954	1772.046163
6955	1771.921825
6956	1771.591452
6957	1771.380999
6958	1771.215541
6959	1771.032552
6960	1770.806861
6961	1770.797661
6962	1770.59928
6963	1770.380666
6964	1770.184546
6965	1769.938189
6966	1769.678642
6967	1769.551713
6968	1769.344447
6969	1769.149109
6970	1769.00292
6971	1768.798209
6972	1768.513128
6973	1768.282366
6974	1768.133429
6975	1767.942192
6976	1767.775616
6977	1767.533886
6978	1767.335945
6979	1767.165131
6980	1767.137433
6981	1766.866997
6982	1766.71473
6983	1766.500353
6984	1766.31155
6985	1766.245045
6986	1766.008825
6987	1765.867701
6988	1765.642984
6989	1765.510189
6990	1765.371093
6991	1765.182972
6992	1764.958617
6993	1764.729952
6994	1764.624406
6995	1764.43906
6996	1764.233537
6997	1764.158514
6998	1763.95753
6999	1763.951139
7000	1763.915644
7001	1763.600501
7002	1763.442162
7003	1763.099989
7004	1762.975651
7005	1762.63624
7006	1762.484251
7007	1762.243261
7008	1762.238063
7009	1762.137726
7010	1761.952669
7011	1761.751179
7012	1761.485959
7013	1761.213342
7014	1761.034567
7015	1760.830262
7016	1760.622412
7017	1760.41061
7018	1760.253923
7019	1760.245014
7020	1760.153531
7021	1759.848733
7022	1759.696517
7023	1759.536405
7024	1759.390467
7025	1759.177686
7026	1758.819261
7027	1758.563208
7028	1758.323684
7029	1758.074749
7030	1757.940381
7031	1757.706256
7032	1757.595719
7033	1757.410022
7034	1757.178073
7035	1757.084916
7036	1757.002091
7037	1756.705323
7038	1756.447527
7039	1756.262255
7040	1756.054629
7041	1755.758491
7042	1755.606194
7043	1755.164025
7044	1754.960061
7045	1754.714416
7046	1754.508098
7047	1754.325706
7048	1754.123554
7049	1754.085721
7050	1753.716846
7051	1753.662498
7052	1753.387387
7053	1753.190226
7054	1752.949613
7055	1752.764293
7056	1752.532973
7057	1752.383161
7058	1752.19608
7059	1751.966053
7060	1751.788373
7061	1751.640939
7062	1751.634497
7063	1751.297729
7064	1751.238162
7065	1751.14863
7066	1751.033002
7067	1750.918569
7068	1750.831101
7069	1750.630999
7070	1750.393301
7071	1750.304269
7072	1750.251432
7073	1750.242227
7074	1750.031106
7075	1749.931518
7076	1749.759166
7077	1749.622795
7078	1749.460544
7079	1749.226237
7080	1749.074295
7081	1748.93439
7082	1748.752797
7083	1748.740204
7084	1748.577365
7085	1748.332148
7086	1748.030165
7087	1747.816147
7088	1747.732993
7089	1747.642958
7090	1747.407567
7091	1747.282873
7092	1747.060063
7093	1746.926352
7094	1746.847091
7095	1746.62706
7096	1746.545106
7097	1746.275928
7098	1746.088557
7099	1745.878994
7100	1745.61417
7101	1745.460983
7102	1745.295355
7103	1745.039827
7104	1744.815713
7105	1744.645759
7106	1744.505364
7107	1744.463883
7108	1744.16223
7109	1744.034349
7110	1743.839631
7111	1743.595277
7112	1743.551124
7113	1743.264773
7114	1743.036667
7115	1742.846478
7116	1742.495371
7117	1742.454935
7118	1742.173724
7119	1742.042198
7120	1741.899922
7121	1741.741098
7122	1741.73124
7123	1741.389339
7124	1741.384247
7125	1741.141287
7126	1741.07155
7127	1740.943897
7128	1740.724097
7129	1740.52467
7130	1740.264139
7131	1740.163435
7132	1739.918914
7133	1739.60803
7134	1739.479542
7135	1739.404781
7136	1739.319511
7137	1739.17028
7138	1738.921145
7139	1738.721727
7140	1738.591319
7141	1738.307701
7142	1738.135424
7143	1738.076218
7144	1738.066692
7145	1737.834418
7146	1737.684434
7147	1737.345869
7148	1737.055158
7149	1736.909983
7150	1736.765445
7151	1736.52351
7152	1736.333206
7153	1736.216866
7154	1736.202942
7155	1736.014833
7156	1735.991574
7157	1735.702444
7158	1735.534944
7159	1735.277589
7160	1735.021887
7161	1734.821936
7162	1734.422715
7163	1734.167142
7164	1733.921298
7165	1733.638602
7166	1733.336891
7167	1733.150652
7168	1732.991278
7169	1732.908635
7170	1732.731052
7171	1732.530315
7172	1732.391022
7173	1732.087048
7174	1731.846889
7175	1731.841815
7176	1731.575073
7177	1731.548869
7178	1731.475458
7179	1731.392636
7180	1731.242933
7181	1731.220578
7182	1730.998886
7183	1730.773785
7184	1730.57671
7185	1730.42243
7186	1730.120947
7187	1729.958563
7188	1729.864777
7189	1729.472023
7190	1729.331933
7191	1729.32788
7192	1729.165942
7193	1728.94598
7194	1728.839118
7195	1728.537745
7196	1728.274038
7197	1727.987694
7198	1727.861761
7199	1727.613004
7200	1727.48845
7201	1727.465444
7202	1727.301414
7203	1727.119269
7204	1726.941952
7205	1726.73757
7206	1726.596599
7207	1726.517176
7208	1726.283357
7209	1726.050785
7210	1725.811403
7211	1725.634897
7212	1725.62759
7213	1725.477673
7214	1725.299464
7215	1725.069525
7216	1724.978745
7217	1724.880149
7218	1724.866095
7219	1724.628025
7220	1724.455956
7221	1724.325671
7222	1724.191037
7223	1723.954479
7224	1723.7023
7225	1723.659368
7226	1723.650562
7227	1723.437837
7228	1723.43009
7229	1723.249372
7230	1723.060501
7231	1722.742249
7232	1722.566368
7233	1722.490654
7234	1722.237538
7235	1722.141255
7236	1722.085334
7237	1722.015996
7238	1721.854155
7239	1721.659817
7240	1721.495528
7241	1721.211911
7242	1721.094229
7243	1720.956473
7244	1720.908659
7245	1720.891051
7246	1720.684547
7247	1720.445578
7248	1720.370408
7249	1720.15155
7250	1720.040444
7251	1719.818527
7252	1719.607444
7253	1719.494562
7254	1719.23744
7255	1719.074402
7256	1718.749456
7257	1718.512919
7258	1718.311837
7259	1718.131943
7260	1717.97071
7261	1717.891057
7262	1717.744408
7263	1717.633247
7264	1717.417947
7265	1717.225358
7266	1717.119144
7267	1716.924148
7268	1716.877816
7269	1716.666116
7270	1716.357167
7271	1716.107164
7272	1715.927212
7273	1715.695136
7274	1715.624948
7275	1715.396569
7276	1715.181204
7277	1715.095311
7278	1714.951469
7279	1714.805201
7280	1714.57167
7281	1714.451739
7282	1714.264463
7283	1714.11843
7284	1713.828963
7285	1713.408635
7286	1713.220963
7287	1713.173812
7288	1712.98243
7289	1712.798371
7290	1712.556801
7291	1712.383034
7292	1712.142027
7293	1711.940299
7294	1711.817603
7295	1711.676522
7296	1711.531995
7297	1711.526929
7298	1711.058309
7299	1710.928061
7300	1710.618865
7301	1710.465942
7302	1710.35074
7303	1709.95159
7304	1709.782145
7305	1709.604584
7306	1709.404773
7307	1709.317881
7308	1709.146129
7309	1708.85509
7310	1708.655733
7311	1708.441353
7312	1708.238946
7313	1708.06689
7314	1707.837717
7315	1707.600712
7316	1707.500334
7317	1707.293131
7318	1707.200642
7319	1707.010287
7320	1706.794839
7321	1706.688867
7322	1706.42346
7323	1706.173552
7324	1706.056342
7325	1705.745549
7326	1705.667349
7327	1705.539827
7328	1705.164366
7329	1704.900353
7330	1704.733557
7331	1704.51301
7332	1704.304294
7333	1704.092409
7334	1703.885341
7335	1703.633326
7336	1703.345423
7337	1703.099461
7338	1702.887487
7339	1702.651869
7340	1702.430498
7341	1702.421754
7342	1702.204896
7343	1701.849029
7344	1701.584548
7345	1701.487233
7346	1701.376551
7347	1701.336096
7348	1701.327342
7349	1701.030894
7350	1700.785651
7351	1700.521464
7352	1700.362635
7353	1700.194129
7354	1700.029676
7355	1699.84643
7356	1699.581905
7357	1699.390524
7358	1699.100869
7359	1698.93017
7360	1698.884392
7361	1698.677958
7362	1698.492575
7363	1698.432702
7364	1698.174445
7365	1698.01679
7366	1697.851713
7367	1697.841277
7368	1697.667494
7369	1697.44118
7370	1697.287366
7371	1697.115094
7372	1696.96323
7373	1696.806594
7374	1696.609462
7375	1696.353175
7376	1696.188739
7377	1696.098594
7378	1695.87943
7379	1695.735342
7380	1695.522615
7381	1695.302961
7382	1695.067434
7383	1694.754648
7384	1694.569208
7385	1694.380749
7386	1694.095995
7387	1694.002979
7388	1693.993733
7389	1693.924473
7390	1693.749807
7391	1693.744728
7392	1693.540327
7393	1693.338037
7394	1693.215933
7395	1693.015089
7396	1692.875705
7397	1692.750599
7398	1692.572615
7399	1692.281905
7400	1692.061962
7401	1692.003288
7402	1691.993814
7403	1691.902399
7404	1691.678179
7405	1691.612115
7406	1691.480335
7407	1691.299052
7408	1691.181524
7409	1691.125195
7410	1690.987112
7411	1690.719732
7412	1690.488987
7413	1690.157702
7414	1690.151986
7415	1689.839388
7416	1689.720592
7417	1689.609174
7418	1689.452293
7419	1689.118328
7420	1689.051445
7421	1688.890553
7422	1688.766398
7423	1688.576118
7424	1688.404836
7425	1688.306174
7426	1688.060525
7427	1687.843481
7428	1687.5941
7429	1687.366722
7430	1687.117572
7431	1686.798334
7432	1686.691401
7433	1686.617214
7434	1686.610458
7435	1686.376135
7436	1686.229163
7437	1685.963416
7438	1685.798746
7439	1685.678096
7440	1685.600568
7441	1685.353279
7442	1685.094813
7443	1684.912304
7444	1684.760531
7445	1684.502287
7446	1684.241958
7447	1684.059707
7448	1683.892629
7449	1683.680267
7450	1683.512636
7451	1683.301026
7452	1683.153445
7453	1683.030306
7454	1682.997654
7455	1682.840226
7456	1682.68384
7457	1682.531206
7458	1682.377493
7459	1682.217217
7460	1682.107389
7461	1681.911108
7462	1681.708783
7463	1681.602124
7464	1681.368933
7465	1681.235619
7466	1680.928804
7467	1680.803393
7468	1680.575715
7469	1680.568958
7470	1680.410696
7471	1680.223364
7472	1680.064566
7473	1679.876448
7474	1679.675743
7475	1679.57815
7476	1679.345958
7477	1679.318991
7478	1679.122329
7479	1679.002767
7480	1678.993722
7481	1678.988903
7482	1678.875078
7483	1678.581938
7484	1678.364558
7485	1678.262168
7486	1678.017461
7487	1677.848872
7488	1677.679563
7489	1677.578754
7490	1677.263977
7491	1677.043458
7492	1676.824869
7493	1676.676591
7494	1676.635234
7495	1676.417119
7496	1676.31828
7497	1676.131368
7498	1675.869733
7499	1675.628049
7500	1675.4279
7501	1675.191788
7502	1674.961936
7503	1674.906257
7504	1674.727171
7505	1674.67003
7506	1674.632553
7507	1674.512571
7508	1674.344234
7509	1674.042049
7510	1674.038061
7511	1673.792201
7512	1673.352141
7513	1673.143826
7514	1672.889523
7515	1672.718981
7516	1672.50939
7517	1672.384637
7518	1672.205206
7519	1671.975193
7520	1671.922277
7521	1671.690065
7522	1671.408658
7523	1671.08945
7524	1670.926939
7525	1670.769345
7526	1670.525199
7527	1670.362318
7528	1670.006917
7529	1669.755015
7530	1669.660492
7531	1669.420648
7532	1669.29363
7533	1668.954671
7534	1668.743988
7535	1668.55771
7536	1668.382691
7537	1668.257432
7538	1668.117583
7539	1667.904555
7540	1667.731285
7541	1667.408631
7542	1667.243279
7543	1667.035879
7544	1666.799848
7545	1666.56405
7546	1666.286041
7547	1666.073022
7548	1665.864565
7549	1665.708349
7550	1665.543227
7551	1665.283668
7552	1665.119137
7553	1665.111296
7554	1664.872129
7555	1664.665132
7556	1664.587869
7557	1664.301833
7558	1664.088157
7559	1664.078027
7560	1663.815464
7561	1663.809937
7562	1663.750076
7563	1663.743312
7564	1663.599231
7565	1663.490089
7566	1663.201021
7567	1663.049333
7568	1662.932641
7569	1662.85759
7570	1662.596022
7571	1662.44825
7572	1662.443717
7573	1662.229179
7574	1661.998967
7575	1661.834362
7576	1661.631781
7577	1661.456737
7578	1661.323058
7579	1661.064688
7580	1660.942067
7581	1660.721316
7582	1660.556869
7583	1660.449988
7584	1660.236759
7585	1660.035155
7586	1659.958279
7587	1659.666808
7588	1659.659031
7589	1659.508692
7590	1659.302358
7591	1659.154113
7592	1659.021999
7593	1658.873895
7594	1658.63987
7595	1658.286218
7596	1658.111735
7597	1657.945454
7598	1657.813546
7599	1657.777089
7600	1657.773044
7601	1657.555005
7602	1657.352226
7603	1656.930446
7604	1656.794739
7605	1656.583478
7606	1656.404783
7607	1656.399373
7608	1656.199263
7609	1655.942996
7610	1655.780897
7611	1655.642237
7612	1655.441376
7613	1655.34711
7614	1655.060577
7615	1654.901756
7616	1654.667741
7617	1654.418091
7618	1654.324228
7619	1654.080375
7620	1654.072275
7621	1653.857634
7622	1653.692042
7623	1653.613028
7624	1653.604525
7625	1653.466991
7626	1653.364831
7627	1653.185668
7628	1652.999004
7629	1652.804937
7630	1652.672687
7631	1652.525104
7632	1652.309202
7633	1652.304461
7634	1652.04722
7635	1651.8346
7636	1651.764134
7637	1651.606417
7638	1651.461671
7639	1651.109545
7640	1651.00636
7641	1650.826585
7642	1650.721406
7643	1650.471608
7644	1650.308357
7645	1650.046128
7646	1649.820644
7647	1649.626561
7648	1649.617005
7649	1649.523492
7650	1649.301221
7651	1649.154155
7652	1648.975537
7653	1648.749785
7654	1648.623031
7655	1648.388695
7656	1648.161046
7657	1647.903617
7658	1647.689181
7659	1647.606329
7660	1647.502916
7661	1647.365728
7662	1647.072944
7663	1646.99308
7664	1646.726469
7665	1646.483783
7666	1646.381892
7667	1646.213146
7668	1646.130784
7669	1645.973136
7670	1645.7284
7671	1645.603861
7672	1645.398108
7673	1645.278606
7674	1645.15483
7675	1644.941397
7676	1644.716022
7677	1644.499996
7678	1644.287622
7679	1644.12091
7680	1644.01527
7681	1643.859502
7682	1643.750555
7683	1643.460659
7684	1643.287447
7685	1643.030382
7686	1642.799515
7687	1642.697375
7688	1642.371066
7689	1642.144694
7690	1642.053294
7691	1641.883021
7692	1641.692013
7693	1641.685649
7694	1641.59642
7695	1641.499048
7696	1641.314795
7697	1641.186631
7698	1640.916175
7699	1640.694549
7700	1640.570589
7701	1640.30587
7702	1640.148377
7703	1639.963289
7704	1639.800708
7705	1639.553131
7706	1639.402487
7707	1639.244767
7708	1639.11816
7709	1639.111112
7710	1639.051017
7711	1638.84056
7712	1638.697045
7713	1638.61076
7714	1638.469657
7715	1638.292815
7716	1638.082965
7717	1637.959755
7718	1637.801063
7719	1637.720698
7720	1637.542928
7721	1637.355038
7722	1636.967887
7723	1636.747841
7724	1636.519116
7725	1636.483772
7726	1636.476409
7727	1636.290933
7728	1636.028108
7729	1635.86333
7730	1635.729873
7731	1635.429833
7732	1635.249974
7733	1635.148231
7734	1634.922787
7735	1634.694327
7736	1634.439764
7737	1634.275103
7738	1634.046103
7739	1634.03767
7740	1633.88495
7741	1633.749344
7742	1633.640158
7743	1633.527675
7744	1633.457232
7745	1633.077563
7746	1632.925189
7747	1632.743434
7748	1632.597885
7749	1632.553761
7750	1632.388452
7751	1632.359518
7752	1632.346798
7753	1632.167949
7754	1632.104927
7755	1631.960443
7756	1631.728589
7757	1631.547481
7758	1631.164286
7759	1630.98249
7760	1630.785794
7761	1630.745508
7762	1630.737945
7763	1630.409189
7764	1630.063482
7765	1629.857699
7766	1629.852462
7767	1629.650444
7768	1629.589939
7769	1629.421442
7770	1629.412256
7771	1629.406921
7772	1629.199385
7773	1629.03771
7774	1629.029789
7775	1628.931794
7776	1628.772853
7777	1628.588088
7778	1628.399716
7779	1628.187935
7780	1627.933067
7781	1627.775831
7782	1627.625687
7783	1627.489835
7784	1627.255913
7785	1627.035914
7786	1626.813667
7787	1626.564578
7788	1626.344198
7789	1626.117957
7790	1626.093526
7791	1626.068363
7792	1626.021866
7793	1625.901414
7794	1625.771258
7795	1625.643436
7796	1625.405797
7797	1625.246963
7798	1625.179678
7799	1625.03074
7800	1624.795746
7801	1624.692134
7802	1624.548043
7803	1624.398155
7804	1624.105421
7805	1623.87557
7806	1623.679625
7807	1623.632563
7808	1623.563017
7809	1623.531944
7810	1623.224611
7811	1623.217054
7812	1623.085508
7813	1622.922497
7814	1622.849769
7815	1622.602953
7816	1622.507456
7817	1622.285852
7818	1622.268097
7819	1622.01449
7820	1621.828701
7821	1621.749848
7822	1621.555225
7823	1621.387333
7824	1621.1477
7825	1620.941572
7826	1620.799481
7827	1620.488769
7828	1620.295134
7829	1620.137149
7830	1619.992944
7831	1619.988741
7832	1619.930332
7833	1619.714857
7834	1619.510198
7835	1619.500393
7836	1619.278968
7837	1619.108389
7838	1619.104599
7839	1618.882405
7840	1618.719875
7841	1618.437528
7842	1618.428253
7843	1618.19087
7844	1617.994263
7845	1617.757912
7846	1617.669397
7847	1617.459708
7848	1617.276632
7849	1617.267438
7850	1617.166476
7851	1617.11076
7852	1616.950479
7853	1616.827279
7854	1616.696521
7855	1616.49519
7856	1616.361249
7857	1616.353037
7858	1616.270168
7859	1616.012079
7860	1615.980882
7861	1615.816126
7862	1615.615573
7863	1615.473526
7864	1615.377748
7865	1615.291438
7866	1615.203315
7867	1615.114278
7868	1614.796537
7869	1614.656807
7870	1614.424752
7871	1614.247091
7872	1614.140371
7873	1613.970515
7874	1613.949348
7875	1613.923404
7876	1613.919181
7877	1613.789137
7878	1613.556128
7879	1613.404437
7880	1613.180241
7881	1612.994114
7882	1612.843883
7883	1612.69752
7884	1612.576366
7885	1612.489117
7886	1612.33301
7887	1612.329295
7888	1612.274675
7889	1611.910908
7890	1611.755489
7891	1611.537511
7892	1611.527523
7893	1611.329692
7894	1611.321526
7895	1611.149201
7896	1611.031626
7897	1610.914977
7898	1610.788248
7899	1610.650919
7900	1610.443089
7901	1610.276126
7902	1610.072398
7903	1609.922508
7904	1609.913491
7905	1609.679867
7906	1609.453849
7907	1609.305024
7908	1609.191476
7909	1608.995988
7910	1608.767616
7911	1608.76191
7912	1608.542382
7913	1608.175103
7914	1608.083326
7915	1607.875659
7916	1607.752511
7917	1607.520752
7918	1607.314174
7919	1607.216692
7920	1607.080568
7921	1606.828324
7922	1606.654966
7923	1606.479026
7924	1606.402162
7925	1606.250263
7926	1606.138713
7927	1605.95367
7928	1605.716951
7929	1605.683585
7930	1605.48131
7931	1605.387852
7932	1605.232461
7933	1605.224332
7934	1604.991115
7935	1604.730043
7936	1604.584212
7937	1604.293362
7938	1604.177275
7939	1603.800032
7940	1603.480453
7941	1603.407825
7942	1603.401741
7943	1603.119295
7944	1603.013839
7945	1602.850482
7946	1602.721461
7947	1602.487539
7948	1602.276253
7949	1602.013633
7950	1601.868313
7951	1601.697107
7952	1601.561034
7953	1601.485381
7954	1601.386194
7955	1601.228992
7956	1601.063927
7957	1601.055862
7958	1600.948375
7959	1600.787423
7960	1600.466308
7961	1600.316419
7962	1600.056388
7963	1600.051628
7964	1599.82652
7965	1599.818509
7966	1599.709189
7967	1599.537039
7968	1599.357098
7969	1599.223917
7970	1598.995032
7971	1598.891558
7972	1598.595425
7973	1598.360119
7974	1598.159723
7975	1598.041421
7976	1598.024774
7977	1597.821308
7978	1597.549973
7979	1597.32188
7980	1597.100008
7981	1596.975527
7982	1596.869015
7983	1596.76618
7984	1596.665093
7985	1596.539153
7986	1596.430426
7987	1596.256631
7988	1596.042116
7989	1595.881928
7990	1595.757777
7991	1595.585346
7992	1595.438968
7993	1595.269541
7994	1595.025652
7995	1594.833389
7996	1594.610058
7997	1594.44214
7998	1594.185246
7999	1593.991896
8000	1593.795164
8001	1593.688504
8002	1593.508565
8003	1593.210807
8004	1592.979566
8005	1592.894573
8006	1592.670704
8007	1592.405576
8008	1592.15214
8009	1592.130925
8010	1591.958092
8011	1591.868708
8012	1591.717471
8013	1591.587574
8014	1591.546756
8015	1591.38835
8016	1591.320304
8017	1591.001896
8018	1590.819338
8019	1590.743212
8020	1590.569372
8021	1590.239272
8022	1589.938999
8023	1589.763716
8024	1589.619661
8025	1589.442401
8026	1589.321045
8027	1589.208687
8028	1589.093493
8029	1589.043122
8030	1588.895088
8031	1588.770514
8032	1588.483346
8033	1588.475364
8034	1588.232079
8035	1588.064431
8036	1587.917349
8037	1587.792977
8038	1587.602688
8039	1587.273622
8040	1587.21508
8041	1587.089321
8042	1586.839856
8043	1586.713789
8044	1586.523949
8045	1586.335167
8046	1586.031678
8047	1585.966254
8048	1585.747391
8049	1585.469587
8050	1585.429328
8051	1585.25076
8052	1585.081445
8053	1584.821498
8054	1584.65856
8055	1584.515108
8056	1584.271391
8057	1584.213126
8058	1584.08936
8059	1583.941437
8060	1583.896186
8061	1583.800453
8062	1583.623712
8063	1583.620189
8064	1583.376842
8065	1583.179441
8066	1583.057929
8067	1582.86827
8068	1582.763047
8069	1582.596354
