iter	Passed	Remaining
1805	1422	38357
1806	1423	38358
1807	1424	38363
1808	1425	38365
1809	1426	38367
1810	1427	38367
1811	1427	38369
1812	1428	38368
1813	1429	38367
1814	1430	38364
1815	1431	38373
1816	1432	38369
1817	1432	38366
1818	1433	38364
1819	1434	38362
1820	1435	38367
1821	1436	38368
1822	1436	38365
1823	1437	38363
1824	1438	38362
1825	1439	38359
1826	1439	38360
1827	1440	38363
1828	1441	38361
1829	1442	38366
1830	1443	38367
1831	1444	38364
1832	1444	38361
1833	1445	38358
1834	1446	38357
1835	1447	38357
1836	1447	38354
1837	1448	38352
1838	1449	38351
1839	1450	38354
1840	1451	38353
1841	1452	38359
1842	1453	38362
1843	1453	38359
1844	1454	38356
1845	1455	38354
1846	1456	38353
1847	1456	38350
1848	1457	38346
1849	1458	38349
1850	1459	38352
1851	1460	38351
1852	1460	38349
1853	1461	38349
1854	1462	38350
1855	1463	38349
1856	1463	38348
1857	1464	38346
1858	1465	38343
1859	1466	38348
1860	1467	38348
1861	1468	38347
1862	1468	38348
1863	1469	38345
1864	1470	38342
1865	1470	38338
1866	1471	38339
1867	1473	38361
1868	1474	38360
1869	1475	38358
1870	1475	38355
1871	1476	38352
1872	1477	38353
1873	1478	38355
1874	1478	38352
1875	1479	38349
1876	1480	38348
1877	1481	38348
1878	1481	38345
1879	1482	38347
1880	1483	38349
1881	1484	38350
1882	1485	38350
1883	1486	38355
1884	1487	38354
1885	1487	38352
1886	1488	38349
1887	1489	38353
1888	1490	38351
1889	1491	38350
1890	1491	38349
1891	1492	38351
1892	1493	38352
1893	1494	38350
1894	1495	38352
1895	1495	38349
1896	1496	38348
1897	1497	38349
1898	1498	38348
1899	1499	38354
1900	1500	38353
1901	1501	38353
1902	1501	38351
1903	1502	38347
1904	1503	38348
1905	1504	38351
1906	1505	38351
1907	1505	38351
1908	1506	38350
1909	1507	38351
1910	1508	38350
1911	1509	38359
1912	1510	38356
1913	1510	38353
1914	1511	38352
1915	1512	38353
1916	1513	38352
1917	1514	38351
1918	1514	38349
1919	1515	38347
1920	1517	38364
1921	1517	38362
1922	1518	38361
1923	1519	38358
1924	1520	38362
1925	1521	38362
1926	1522	38370
1927	1523	38371
1928	1523	38373
1929	1524	38372
1930	1525	38369
1931	1526	38368
1932	1526	38365
1933	1527	38364
1934	1528	38361
1935	1529	38358
1936	1529	38355
1937	1530	38353
1938	1531	38356
1939	1532	38353
1940	1532	38351
1941	1533	38352
1942	1534	38350
1943	1535	38348
1944	1535	38344
1945	1536	38344
1946	1537	38345
1947	1538	38344
1948	1539	38343
1949	1540	38342
1950	1540	38344
1951	1541	38343
1952	1542	38342
1953	1543	38342
1954	1544	38343
1955	1544	38343
1956	1545	38342
1957	1546	38339
1958	1547	38339
1959	1548	38342
1960	1549	38341
1961	1549	38340
1962	1550	38337
1963	1551	38336
1964	1552	38336
1965	1553	38343
1966	1554	38360
1967	1555	38364
1968	1556	38363
1969	1557	38363
1970	1558	38361
1971	1558	38360
1972	1559	38359
1973	1560	38360
1974	1561	38363
1975	1562	38365
1976	1562	38361
1977	1563	38362
1978	1564	38362
1979	1565	38366
1980	1566	38365
1981	1567	38364
1982	1567	38360
1983	1568	38359
1984	1569	38357
1985	1570	38354
1986	1570	38354
1987	1571	38354
1988	1572	38353
1989	1573	38351
1990	1573	38348
1991	1574	38345
1992	1575	38345
1993	1576	38343
1994	1576	38340
1995	1577	38339
1996	1578	38337
1997	1579	38341
1998	1580	38337
1999	1580	38338
2000	1581	38340
2001	1582	38344
2002	1583	38342
2003	1584	38342
2004	1585	38339
2005	1585	38336
2006	1586	38336
2007	1587	38334
2008	1588	38331
2009	1588	38331
2010	1589	38331
2011	1590	38332
2012	1591	38329
2013	1592	38327
2014	1592	38325
2015	1593	38329
2016	1594	38326
2017	1595	38324
2018	1596	38328
2019	1597	38328
2020	1597	38331
2021	1599	38336
2022	1599	38336
2023	1600	38336
2024	1601	38336
2025	1602	38332
2026	1603	38337
2027	1603	38337
2028	1604	38335
2029	1605	38330
2030	1606	38332
2031	1606	38329
2032	1607	38325
2033	1608	38325
2034	1609	38324
2035	1610	38324
2036	1610	38324
2037	1611	38323
2038	1612	38320
2039	1613	38321
2040	1614	38322
2041	1614	38319
2042	1615	38319
2043	1616	38317
2044	1617	38315
2045	1618	38318
2046	1618	38315
2047	1619	38313
2048	1620	38321
2049	1621	38321
2050	1622	38319
2051	1623	38319
2052	1623	38318
2053	1624	38320
2054	1625	38318
2055	1626	38328
2056	1627	38324
2057	1628	38321
2058	1628	38321
2059	1629	38318
2060	1630	38331
2061	1631	38332
2062	1632	38330
2063	1633	38328
2064	1634	38327
2065	1634	38326
2066	1636	38335
2067	1637	38339
2068	1637	38339
2069	1638	38337
2070	1639	38336
2071	1640	38339
2072	1641	38340
2073	1641	38338
2074	1642	38337
2075	1643	38333
2076	1644	38331
2077	1645	38335
2078	1645	38332
2079	1646	38335
2080	1647	38335
2081	1648	38330
2082	1648	38328
2083	1649	38327
2084	1650	38325
2085	1651	38323
2086	1652	38322
2087	1652	38320
2088	1653	38324
2089	1654	38322
2090	1655	38320
2091	1656	38324
2092	1657	38329
2093	1658	38330
2094	1659	38333
2095	1660	38335
2096	1660	38332
2097	1661	38334
2098	1662	38335
2099	1663	38331
2100	1663	38330
2101	1664	38327
2102	1665	38326
2103	1666	38326
2104	1667	38325
2105	1667	38325
2106	1668	38322
2107	1669	38321
2108	1670	38321
2109	1671	38323
2110	1671	38321
2111	1672	38318
2112	1673	38322
2113	1674	38321
2114	1675	38319
2115	1675	38319
2116	1676	38317
2117	1677	38319
2118	1678	38317
2119	1679	38317
2120	1679	38315
2121	1680	38315
2122	1681	38312
2123	1682	38310
2124	1682	38308
2125	1683	38308
2126	1684	38305
2127	1685	38302
2128	1685	38299
2129	1686	38300
2130	1687	38300
2131	1688	38298
2132	1688	38293
2133	1689	38291
2134	1690	38296
2135	1691	38294
2136	1692	38292
2137	1692	38292
2138	1693	38290
2139	1694	38289
2140	1695	38285
2141	1695	38285
2142	1696	38284
2143	1697	38284
2144	1698	38287
2145	1699	38284
2146	1699	38281
2147	1700	38278
2148	1701	38277
2149	1702	38275
2150	1702	38277
2151	1703	38273
2152	1704	38280
2153	1705	38286
2154	1706	38285
2155	1707	38284
2156	1708	38288
2157	1709	38291
2158	1710	38290
2159	1711	38292
2160	1711	38294
2161	1712	38295
2162	1713	38291
2163	1714	38287
2164	1714	38284
2165	1715	38282
2166	1716	38278
2167	1716	38276
2168	1717	38273
2169	1718	38272
2170	1719	38270
2171	1720	38270
2172	1720	38274
2173	1721	38270
2174	1722	38268
2175	1723	38267
2176	1723	38265
2177	1724	38265
2178	1725	38263
2179	1726	38262
2180	1726	38260
2181	1727	38256
2182	1728	38251
2183	1728	38248
2184	1729	38247
2185	1730	38246
2186	1731	38244
2187	1732	38245
2188	1732	38245
2189	1733	38243
2190	1734	38241
2191	1735	38239
2192	1736	38241
2193	1736	38242
2194	1737	38242
2195	1738	38247
2196	1739	38246
2197	1740	38242
2198	1741	38241
2199	1741	38240
2200	1742	38239
2201	1743	38238
2202	1744	38236
2203	1744	38235
2204	1745	38234
2205	1746	38232
2206	1747	38227
2207	1747	38226
2208	1748	38224
2209	1749	38222
2210	1750	38224
2211	1751	38225
2212	1751	38223
2213	1752	38224
2214	1753	38223
2215	1754	38221
2216	1754	38218
2217	1755	38217
2218	1756	38216
2219	1757	38213
2220	1758	38218
2221	1758	38215
2222	1759	38217
2223	1760	38215
2224	1761	38216
2225	1762	38217
2226	1763	38218
2227	1763	38216
2228	1764	38217
2229	1765	38213
2230	1766	38211
2231	1767	38214
2232	1767	38213
2233	1768	38212
2234	1769	38209
2235	1770	38208
2236	1770	38207
2237	1771	38210
2238	1772	38212
2239	1773	38211
2240	1774	38210
2241	1775	38212
2242	1776	38213
2243	1776	38211
2244	1777	38216
2245	1779	38221
2246	1779	38219
2247	1780	38219
2248	1781	38220
2249	1782	38217
2250	1782	38214
2251	1783	38213
2252	1784	38212
2253	1785	38218
2254	1786	38215
2255	1786	38212
2256	1787	38213
2257	1788	38212
2258	1789	38208
2259	1790	38208
2260	1791	38211
2261	1791	38212
2262	1792	38214
2263	1793	38216
2264	1794	38212
2265	1795	38210
2266	1796	38212
2267	1796	38210
2268	1797	38208
2269	1798	38204
2270	1798	38200
2271	1799	38200
2272	1800	38199
2273	1801	38198
2274	1801	38196
2275	1802	38196
2276	1803	38195
2277	1804	38194
2278	1805	38193
2279	1805	38191
2280	1806	38192
2281	1807	38189
2282	1808	38189
2283	1808	38187
2284	1809	38187
2285	1810	38188
2286	1811	38188
2287	1812	38186
2288	1812	38183
2289	1813	38181
2290	1814	38179
2291	1815	38177
2292	1815	38176
2293	1816	38174
2294	1817	38173
2295	1818	38173
2296	1819	38172
2297	1819	38170
2298	1820	38169
2299	1821	38168
2300	1822	38167
2301	1822	38163
2302	1823	38162
2303	1824	38161
2304	1825	38159
2305	1825	38162
2306	1826	38161
2307	1827	38157
2308	1828	38155
2309	1828	38154
2310	1829	38153
2311	1830	38151
2312	1831	38150
2313	1831	38148
2314	1832	38147
2315	1833	38148
2316	1834	38150
2317	1835	38152
2318	1836	38153
2319	1837	38151
2320	1837	38150
2321	1838	38147
2322	1839	38149
2323	1840	38148
2324	1841	38147
2325	1841	38148
2326	1842	38148
2327	1843	38146
2328	1844	38145
2329	1845	38145
2330	1845	38144
2331	1846	38142
2332	1847	38140
2333	1848	38138
2334	1848	38137
2335	1849	38134
2336	1850	38136
2337	1851	38132
2338	1851	38131
2339	1852	38129
2340	1853	38126
2341	1854	38123
2342	1854	38124
2343	1855	38129
2344	1856	38130
2345	1857	38129
2346	1858	38126
2347	1859	38127
2348	1859	38125
2349	1860	38123
2350	1861	38121
2351	1862	38119
2352	1862	38118
2353	1863	38116
2354	1865	38128
2355	1865	38124
2356	1866	38123
2357	1867	38126
2358	1868	38125
2359	1869	38126
2360	1869	38127
2361	1870	38126
2362	1871	38122
2363	1872	38119
2364	1872	38116
2365	1873	38114
2366	1874	38112
2367	1874	38109
2368	1875	38109
2369	1876	38108
2370	1877	38106
2371	1877	38103
2372	1878	38101
2373	1879	38099
2374	1880	38100
2375	1880	38097
2376	1881	38096
2377	1882	38093
2378	1883	38097
2379	1884	38097
2380	1885	38096
2381	1885	38093
2382	1886	38090
2383	1887	38087
2384	1887	38084
2385	1888	38081
2386	1889	38081
2387	1890	38080
2388	1890	38076
2389	1891	38075
2390	1892	38074
2391	1893	38072
2392	1893	38068
2393	1894	38067
2394	1895	38065
2395	1895	38063
2396	1896	38066
2397	1897	38065
2398	1899	38077
2399	1899	38075
2400	1900	38075
2401	1901	38072
2402	1902	38070
2403	1902	38069
2404	1903	38069
2405	1904	38069
2406	1905	38068
2407	1906	38067
2408	1906	38064
2409	1907	38062
2410	1908	38061
2411	1909	38060
2412	1909	38058
2413	1910	38054
2414	1911	38052
2415	1912	38053
2416	1912	38050
2417	1913	38048
2418	1914	38048
2419	1915	38048
2420	1915	38049
2421	1916	38049
2422	1917	38048
2423	1918	38044
2424	1918	38041
2425	1919	38041
2426	1920	38041
2427	1921	38039
2428	1922	38037
2429	1922	38036
2430	1923	38037
2431	1924	38036
2432	1925	38035
2433	1925	38032
2434	1926	38030
2435	1927	38028
2436	1928	38027
2437	1929	38028
2438	1930	38032
2439	1930	38030
2440	1931	38030
2441	1932	38029
2442	1933	38027
2443	1933	38023
2444	1934	38021
2445	1935	38018
2446	1935	38018
2447	1936	38015
2448	1937	38013
2449	1938	38013
2450	1939	38012
2451	1939	38010
2452	1940	38005
2453	1941	38005
2454	1941	38001
2455	1942	38002
2456	1943	38000
2457	1944	37997
2458	1944	37995
2459	1945	37992
2460	1946	37993
2461	1947	37992
2462	1948	38003
2463	1949	38000
2464	1950	38001
2465	1950	37999
2466	1951	37996
2467	1952	37998
2468	1953	37994
2469	1953	37995
2470	1954	37993
2471	1955	37993
2472	1956	37992
2473	1957	37990
2474	1957	37988
2475	1958	37986
2476	1959	37984
2477	1960	37990
2478	1961	37989
2479	1961	37989
2480	1962	37989
2481	1963	37986
2482	1964	37983
2483	1964	37981
2484	1965	37980
2485	1966	37977
2486	1967	37975
2487	1967	37973
2488	1968	37975
2489	1969	37973
2490	1970	37972
2491	1971	37972
2492	1971	37972
2493	1972	37969
2494	1973	37969
2495	1974	37980
2496	1975	37983
2497	1976	37987
2498	1977	37985
2499	1978	37984
2500	1979	37983
2501	1979	37980
2502	1980	37977
2503	1981	37974
2504	1981	37973
2505	1982	37971
2506	1983	37969
2507	1984	37972
2508	1985	37974
2509	1985	37971
2510	1986	37973
2511	1987	37971
2512	1988	37968
2513	1989	37966
2514	1989	37964
2515	1990	37961
2516	1991	37958
2517	1991	37958
2518	1992	37957
2519	1993	37954
2520	1994	37952
2521	1994	37950
2522	1995	37947
2523	1996	37945
2524	1997	37943
2525	1997	37943
2526	1998	37940
2527	1999	37939
2528	2000	37939
2529	2000	37938
2530	2001	37935
2531	2002	37934
2532	2003	37933
2533	2003	37930
2534	2005	37942
2535	2006	37940
2536	2006	37938
2537	2007	37935
2538	2008	37934
2539	2009	37933
2540	2009	37933
2541	2010	37936
2542	2011	37938
2543	2012	37935
2544	2013	37932
2545	2013	37930
2546	2014	37926
2547	2015	37926
2548	2016	37925
2549	2016	37923
2550	2017	37926
2551	2018	37926
2552	2019	37925
2553	2020	37922
2554	2020	37920
2555	2021	37916
2556	2022	37914
2557	2022	37910
2558	2023	37906
2559	2024	37905
2560	2024	37904
2561	2025	37902
2562	2026	37902
2563	2027	37899
2564	2028	37902
2565	2029	37904
2566	2030	37906
2567	2030	37904
2568	2031	37906
2569	2032	37903
2570	2033	37900
2571	2033	37897
2572	2034	37894
2573	2035	37895
2574	2036	37901
2575	2037	37902
2576	2038	37902
2577	2039	37906
2578	2040	37912
2579	2041	37912
2580	2041	37909
2581	2042	37910
2582	2043	37909
2583	2044	37910
2584	2045	37910
2585	2045	37908
2586	2046	37909
2587	2047	37907
2588	2048	37906
2589	2049	37906
2590	2049	37905
2591	2050	37904
2592	2051	37903
2593	2052	37903
2594	2053	37902
2595	2053	37899
2596	2054	37899
2597	2055	37901
2598	2056	37900
2599	2057	37901
2600	2058	37900
2601	2058	37898
2602	2059	37896
2603	2060	37896
2604	2061	37896
2605	2061	37894
2606	2062	37893
2607	2063	37891
2608	2064	37891
2609	2065	37891
2610	2065	37891
2611	2066	37889
2612	2067	37889
2613	2068	37887
2614	2068	37886
2615	2069	37886
2616	2070	37884
2617	2071	37883
2618	2072	37883
2619	2072	37882
2620	2073	37881
2621	2074	37878
2622	2075	37876
2623	2075	37876
2624	2076	37873
2625	2077	37870
2626	2078	37868
2627	2078	37866
2628	2079	37865
2629	2080	37863
2630	2081	37873
2631	2082	37873
2632	2083	37877
2633	2084	37874
2634	2084	37872
2635	2085	37868
2636	2086	37866
2637	2087	37867
2638	2087	37867
2639	2088	37864
2640	2089	37864
2641	2090	37865
2642	2091	37862
2643	2091	37860
2644	2092	37859
2645	2093	37857
2646	2094	37857
2647	2094	37855
2648	2095	37854
2649	2096	37852
2650	2097	37851
2651	2097	37848
2652	2098	37845
2653	2099	37849
2654	2100	37848
2655	2101	37848
2656	2101	37845
2657	2102	37841
2658	2103	37838
2659	2103	37836
2660	2104	37836
2661	2105	37834
2662	2106	37833
2663	2106	37833
2664	2107	37833
2665	2108	37830
2666	2109	37830
2667	2110	37830
2668	2110	37829
2669	2111	37828
2670	2112	37826
2671	2113	37825
2672	2114	37826
2673	2114	37827
2674	2115	37825
2675	2116	37825
2676	2117	37825
2677	2118	37822
2678	2118	37819
2679	2119	37816
2680	2120	37813
2681	2120	37810
2682	2121	37808
2683	2122	37805
2684	2122	37803
2685	2123	37800
2686	2124	37799
2687	2124	37797
2688	2125	37793
2689	2126	37794
2690	2127	37794
2691	2128	37796
2692	2128	37794
2693	2129	37793
2694	2130	37793
2695	2131	37793
2696	2132	37791
2697	2133	37793
2698	2133	37792
2699	2134	37791
2700	2135	37789
2701	2136	37787
2702	2136	37785
2703	2137	37782
2704	2138	37779
2705	2138	37777
2706	2139	37774
2707	2140	37776
2708	2141	37776
2709	2141	37773
2710	2142	37770
2711	2143	37767
2712	2144	37769
2713	2144	37767
2714	2145	37766
2715	2146	37765
2716	2147	37765
2717	2148	37765
2718	2149	37764
2719	2149	37763
2720	2150	37761
2721	2151	37762
2722	2152	37762
2723	2153	37762
2724	2153	37761
2725	2154	37760
2726	2155	37758
2727	2156	37756
2728	2156	37755
2729	2157	37754
2730	2158	37753
2731	2159	37756
2732	2160	37755
2733	2161	37755
2734	2162	37758
2735	2162	37757
2736	2163	37755
2737	2164	37754
2738	2165	37755
2739	2166	37757
2740	2167	37758
2741	2167	37759
2742	2168	37757
2743	2169	37756
2744	2170	37755
2745	2170	37754
2746	2171	37753
2747	2172	37751
2748	2173	37750
2749	2173	37747
2750	2174	37745
2751	2175	37748
2752	2176	37746
2753	2177	37749
2754	2178	37747
2755	2178	37748
2756	2179	37747
2757	2180	37747
2758	2181	37752
2759	2182	37752
2760	2183	37752
2761	2184	37750
2762	2184	37750
2763	2185	37749
2764	2186	37748
2765	2187	37746
2766	2188	37749
2767	2189	37747
2768	2189	37745
2769	2190	37744
2770	2191	37747
2771	2192	37749
2772	2193	37749
2773	2193	37747
2774	2194	37746
2775	2195	37744
2776	2196	37743
2777	2197	37741
2778	2197	37740
2779	2198	37737
2780	2199	37736
2781	2200	37735
2782	2200	37735
2783	2201	37735
2784	2202	37734
2785	2203	37734
2786	2204	37735
2787	2204	37733
2788	2205	37730
2789	2206	37730
2790	2207	37727
2791	2207	37725
2792	2208	37725
2793	2209	37725
2794	2210	37725
2795	2210	37721
2796	2211	37721
2797	2212	37719
2798	2213	37723
2799	2214	37722
2800	2215	37720
2801	2215	37719
2802	2216	37717
2803	2217	37716
2804	2218	37716
2805	2219	37720
2806	2220	37721
2807	2220	37720
2808	2221	37721
2809	2222	37718
2810	2223	37719
2811	2223	37716
2812	2224	37713
2813	2225	37710
2814	2226	37707
2815	2226	37708
2816	2227	37706
2817	2228	37706
2818	2229	37705
2819	2229	37704
2820	2230	37703
2821	2231	37702
2822	2232	37703
2823	2233	37702
2824	2234	37702
2825	2234	37703
2826	2235	37702
2827	2236	37703
2828	2237	37702
2829	2238	37701
2830	2239	37702
2831	2239	37701
2832	2240	37700
2833	2241	37702
2834	2242	37701
2835	2243	37703
2836	2244	37700
2837	2244	37702
2838	2245	37700
2839	2246	37702
2840	2247	37701
2841	2248	37702
2842	2249	37701
2843	2249	37701
2844	2250	37700
2845	2251	37701
2846	2252	37700
2847	2253	37697
2848	2253	37695
2849	2254	37694
2850	2255	37695
2851	2256	37696
2852	2257	37694
2853	2257	37692
2854	2258	37691
2855	2259	37692
2856	2260	37691
2857	2260	37689
2858	2261	37688
2859	2262	37689
2860	2263	37688
2861	2264	37688
2862	2264	37685
2863	2265	37683
2864	2266	37683
2865	2267	37680
2866	2267	37679
2867	2268	37676
2868	2269	37675
2869	2270	37677
2870	2271	37675
2871	2271	37674
2872	2272	37673
2873	2273	37674
2874	2274	37670
2875	2275	37672
2876	2275	37672
2877	2276	37671
2878	2277	37670
2879	2278	37672
2880	2279	37670
2881	2279	37668
2882	2280	37664
2883	2281	37663
2884	2281	37660
2885	2282	37658
2886	2283	37659
2887	2284	37656
2888	2284	37656
2889	2285	37654
2890	2286	37654
2891	2287	37654
2892	2288	37653
2893	2288	37652
2894	2289	37652
2895	2290	37651
2896	2291	37653
2897	2292	37652
2898	2293	37654
2899	2294	37654
2900	2295	37656
2901	2295	37654
2902	2296	37651
2903	2297	37648
2904	2297	37649
2905	2298	37650
2906	2299	37650
2907	2300	37650
2908	2301	37649
2909	2302	37646
2910	2302	37646
2911	2303	37644
2912	2304	37643
2913	2305	37643
2914	2305	37640
2915	2306	37641
2916	2307	37642
2917	2308	37640
2918	2309	37639
2919	2309	37639
2920	2310	37638
2921	2311	37636
2922	2312	37635
2923	2312	37631
2924	2313	37629
2925	2314	37627
2926	2315	37626
2927	2315	37624
2928	2316	37623
2929	2317	37623
2930	2318	37622
2931	2318	37620
2932	2319	37619
2933	2320	37618
2934	2321	37617
2935	2322	37618
2936	2323	37619
2937	2323	37620
2938	2325	37628
2939	2326	37630
2940	2326	37628
2941	2327	37626
2942	2328	37624
2943	2329	37622
2944	2329	37620
2945	2330	37618
2946	2331	37616
2947	2331	37613
2948	2332	37611
2949	2333	37613
2950	2334	37612
2951	2335	37610
2952	2335	37611
2953	2337	37615
2954	2337	37611
2955	2338	37612
2956	2339	37612
2957	2340	37610
2958	2340	37608
2959	2341	37609
2960	2342	37606
2961	2343	37608
2962	2344	37607
2963	2344	37606
2964	2345	37605
2965	2346	37604
2966	2347	37604
2967	2348	37604
2968	2348	37602
2969	2349	37601
2970	2350	37600
2971	2351	37598
2972	2351	37596
2973	2352	37598
2974	2353	37599
2975	2354	37599
2976	2355	37596
2977	2356	37597
2978	2357	37600
2979	2357	37599
2980	2358	37598
2981	2359	37602
2982	2360	37602
2983	2361	37602
2984	2362	37600
2985	2362	37598
2986	2363	37598
2987	2364	37598
2988	2365	37598
2989	2366	37596
2990	2367	37597
2991	2367	37596
2992	2368	37594
2993	2369	37594
2994	2370	37592
2995	2370	37592
2996	2371	37592
2997	2372	37593
2998	2373	37591
2999	2374	37591
3000	2374	37590
3001	2375	37588
3002	2376	37586
3003	2377	37584
3004	2377	37584
3005	2378	37582
3006	2379	37580
3007	2380	37580
3008	2381	37579
3009	2381	37578
3010	2382	37578
3011	2383	37577
3012	2384	37576
3013	2384	37575
3014	2385	37572
3015	2386	37571
3016	2387	37571
3017	2388	37572
3018	2388	37570
3019	2389	37568
3020	2390	37568
3021	2391	37567
3022	2391	37566
3023	2392	37565
3024	2393	37565
3025	2394	37563
3026	2395	37562
3027	2395	37561
3028	2396	37561
3029	2397	37558
3030	2398	37558
3031	2399	37559
3032	2399	37559
3033	2400	37559
3034	2401	37557
3035	2402	37556
3036	2402	37554
3037	2403	37551
3038	2404	37551
3039	2405	37549
3040	2405	37548
3041	2406	37549
3042	2407	37546
3043	2408	37545
3044	2409	37543
3045	2409	37541
3046	2410	37540
3047	2411	37538
3048	2411	37537
3049	2412	37537
3050	2413	37536
3051	2414	37535
3052	2415	37535
3053	2416	37536
3054	2416	37534
3055	2417	37532
3056	2418	37534
3057	2419	37533
3058	2420	37534
3059	2421	37537
3060	2422	37537
3061	2422	37536
3062	2423	37535
3063	2424	37536
3064	2425	37534
3065	2426	37533
3066	2426	37532
3067	2427	37532
3068	2428	37529
3069	2429	37529
3070	2429	37527
3071	2430	37527
3072	2431	37526
3073	2432	37525
3074	2433	37528
3075	2434	37526
3076	2434	37523
3077	2435	37522
3078	2436	37520
3079	2437	37521
3080	2437	37520
3081	2438	37522
3082	2439	37521
3083	2440	37523
3084	2441	37526
3085	2442	37526
3086	2443	37530
3087	2444	37528
3088	2445	37530
3089	2445	37528
3090	2446	37526
3091	2447	37524
3092	2448	37525
3093	2448	37522
3094	2449	37521
3095	2450	37520
3096	2451	37520
3097	2452	37519
3098	2452	37517
3099	2453	37514
3100	2454	37514
3101	2455	37515
3102	2456	37518
3103	2457	37517
3104	2457	37516
3105	2458	37516
3106	2459	37518
3107	2460	37516
3108	2461	37518
3109	2462	37518
3110	2462	37516
3111	2463	37515
3112	2464	37515
3113	2465	37516
3114	2466	37516
3115	2467	37516
3116	2467	37513
3117	2468	37511
3118	2469	37510
3119	2470	37510
3120	2470	37509
3121	2471	37506
3122	2472	37505
3123	2473	37503
3124	2473	37502
3125	2474	37501
3126	2475	37499
3127	2476	37497
3128	2476	37497
3129	2477	37496
3130	2478	37496
3131	2479	37495
3132	2479	37494
3133	2480	37494
3134	2481	37492
3135	2482	37490
3136	2482	37488
3137	2483	37486
3138	2484	37487
3139	2485	37485
3140	2486	37485
3141	2487	37485
3142	2487	37485
3143	2488	37484
3144	2489	37484
3145	2490	37485
3146	2491	37483
3147	2492	37484
3148	2492	37486
3149	2493	37484
3150	2494	37482
3151	2495	37481
3152	2496	37485
3153	2496	37482
3154	2497	37482
3155	2498	37481
3156	2499	37480
3157	2500	37480
3158	2501	37480
3159	2501	37480
3160	2502	37482
3161	2503	37480
3162	2504	37479
3163	2505	37478
3164	2505	37477
3165	2506	37476
3166	2507	37475
3167	2508	37474
3168	2509	37474
3169	2509	37474
3170	2510	37472
3171	2511	37473
3172	2512	37471
3173	2513	37470
3174	2513	37472
3175	2514	37472
3176	2515	37471
3177	2516	37470
3178	2517	37471
3179	2518	37469
3180	2518	37469
3181	2519	37468
3182	2520	37468
3183	2521	37466
3184	2522	37469
3185	2523	37468
3186	2523	37466
3187	2524	37466
3188	2525	37465
3189	2526	37464
3190	2526	37463
3191	2527	37463
3192	2528	37463
3193	2529	37461
3194	2530	37460
3195	2531	37461
3196	2531	37460
3197	2532	37458
3198	2533	37460
3199	2534	37459
3200	2535	37460
3201	2535	37459
3202	2536	37459
3203	2537	37456
3204	2538	37459
3205	2539	37458
3206	2540	37457
3207	2540	37457
3208	2541	37455
3209	2542	37456
3210	2543	37456
3211	2544	37457
3212	2545	37456
3213	2545	37456
3214	2546	37455
3215	2547	37453
3216	2548	37453
3217	2548	37451
3218	2549	37452
3219	2550	37451
3220	2551	37450
3221	2552	37451
3222	2553	37452
3223	2554	37452
3224	2554	37451
3225	2555	37452
3226	2556	37453
3227	2557	37452
3228	2558	37450
3229	2558	37448
3230	2559	37448
3231	2560	37446
3232	2561	37445
3233	2561	37443
3234	2562	37441
3235	2563	37443
3236	2564	37445
3237	2565	37445
3238	2566	37447
3239	2567	37449
3240	2568	37448
3241	2568	37446
3242	2569	37446
3243	2570	37445
3244	2571	37448
3245	2572	37446
3246	2573	37444
3247	2573	37442
3248	2574	37441
3249	2575	37440
3250	2576	37439
3251	2576	37437
3252	2577	37436
3253	2578	37434
3254	2578	37432
3255	2579	37431
3256	2580	37430
3257	2581	37430
3258	2582	37429
3259	2582	37427
3260	2583	37425
3261	2584	37423
3262	2585	37422
3263	2585	37420
3264	2586	37419
3265	2587	37418
3266	2588	37418
3267	2589	37421
3268	2589	37420
3269	2590	37419
3270	2591	37417
3271	2592	37415
3272	2593	37418
3273	2594	37417
3274	2594	37417
3275	2595	37414
3276	2596	37413
3277	2597	37412
3278	2597	37410
3279	2598	37409
3280	2599	37408
3281	2600	37408
3282	2601	37408
3283	2601	37406
3284	2602	37404
3285	2603	37404
3286	2604	37402
3287	2604	37402
3288	2605	37400
3289	2606	37398
3290	2606	37396
3291	2607	37395
3292	2608	37395
3293	2609	37394
3294	2610	37397
3295	2611	37395
3296	2611	37394
3297	2612	37394
3298	2613	37392
3299	2614	37392
3300	2615	37393
3301	2615	37391
3302	2616	37390
3303	2617	37391
3304	2618	37389
3305	2619	37390
3306	2620	37389
3307	2620	37388
3308	2621	37387
3309	2622	37391
3310	2623	37394
3311	2624	37392
3312	2625	37390
3313	2625	37388
3314	2626	37391
3315	2627	37393
3316	2629	37397
3317	2629	37397
3318	2630	37396
3319	2631	37395
3320	2632	37396
3321	2633	37396
3322	2633	37394
3323	2634	37395
3324	2635	37394
3325	2636	37393
3326	2637	37392
3327	2637	37390
3328	2638	37389
3329	2639	37388
3330	2640	37387
3331	2641	37390
3332	2642	37390
3333	2642	37389
3334	2643	37387
3335	2644	37386
3336	2645	37387
3337	2646	37386
3338	2646	37384
3339	2647	37382
3340	2648	37382
3341	2649	37380
3342	2649	37381
3343	2650	37381
3344	2651	37381
3345	2652	37380
3346	2653	37380
3347	2654	37379
3348	2654	37376
3349	2655	37376
3350	2656	37376
3351	2657	37373
3352	2657	37371
3353	2658	37371
3354	2659	37369
3355	2660	37367
3356	2661	37369
3357	2661	37369
3358	2663	37381
